OrderID,CustomerAge,Region,OrderValue,PromoCode
11332,54.7,West,706.96,f6d811ef-a583
10092,26.0,South,183.02,025fc70f-4fbf
10287,57.6,North,95.89,cd68cb39-960f
10761,53.2,South,364.43,ab2dd056-baea
11800,70.7,South,72.49,343e623f-ceab
11280,39.3,East,516.44,069ccc0a-0e97
11820,44.8,South,735.18,8673cf07-50fb
10205,18.9,South,119.09,fcfa1e61-398d
11983,45.1,West,692.11,8966f42b-44d0
11754,52.4,North,283.57,e7235658-41a3
10661,55.4,East,767.68,18ad8eeb-fc50
11533,65.4,South,144.37,83c59c14-4902
10461,55.6,North,587.95,9d719800-7fe3
10463,32.3,East,296.47,f9553aad-8890
11556,69.3,East,366.52,a94485e0-1185
11531,69.6,West,523.91,cb505aa3-5d45
10029,26.1,North,676.53,3ce26218-cb24
10660,18.7,West,412.88,5809f249-cfb2
10925,74.6,West,515.98,8bbec119-3c52
11525,33.9,East,302.94,e47ca3af-82b4
10698,64.0,West,629.01,db30ddad-8696
10129,62.6,West,531.72,20507d45-7449
11996,44.1,North,140.21,b67333e0-40aa
11788,37.8,West,377.12,813592e7-cb8c
11679,71.7,South,156.28,ae3a1f32-088f
10406,59.8,East,444.18,c7a9ff30-180f
11638,48.4,South,570.27,2ab05af8-5147
10205,56.8,South,682.43,9c130aa7-6786
10570,20.8,West,272.37,f8d592a7-f3fd
10958,36.3,East,50.27,4fc55e4c-2235
10121,61.0,South,157.84,d28b829a-7c24
10801,62.8,West,343.25,3180c811-b368
10144,30.9,East,155.33,66c4ce9b-4dbe
10421,43.3,East,620.44,789a9f00-e065
10611,64.9,West,165.26,b8525de3-8b51
11944,74.3,West,678.48,416553a1-eedc
10872,51.3,West,618.84,1a617efe-b9a0
10494,67.6,West,677.53,f6972fbb-d7e5
10116,54.4,East,681.74,bb815c56-80da
11311,46.9,West,550.23,5b4e279b-069e
10207,58.6,West,232.06,7eb6c0a9-de16
11363,33.1,West,470.5,61f13c8c-3731
11209,65.8,North,481.72,c39783ae-b8ad
11188,56.3,West,661.46,0a349670-e167
11745,44.3,North,755.15,c712cf67-0d20
10442,50.3,North,522.89,5436deb3-95a5
11885,41.5,North,596.79,40e64eed-b027
10721,73.5,South,257.47,c8a134aa-a626
10938,57.8,East,626.46,291c9094-a4cd
11516,40.9,East,635.73,16c02601-b41f
11262,48.7,South,287.4,4e4b36aa-2e4d
11309,41.1,West,529.61,c1ae35bb-6780
10542,66.8,West,312.95,ce4f4c66-b911
11545,27.1,South,292.07,1c89fe3c-9efd
11861,46.8,East,617.58,89cb09aa-cbc2
11266,57.7,South,120.02,a9c6d4e3-86d8
10298,58.8,East,347.57,ebd795f5-350e
11730,72.5,East,510.07,f882c326-a5cd
10460,43.2,North,234.43,fe20193b-0d7e
11012,30.8,South,234.01,39d02b29-6e93
10297,18.7,South,773.44,705f052b-626d
10844,28.6,West,520.44,faa855a6-85e2
11447,63.4,East,652.57,43787e6b-bd8e
10746,69.3,South,290.12,5b693697-44dc
10658,67.0,South,646.67,94369f5d-3178
11878,62.7,West,451.52,3955b110-89cb
11176,65.7,West,514.1,6fa9c57c-57ba
10045,49.9,North,721.88,b4d0aaea-20a7
11396,38.2,East,477.32,ba4e832f-fb4b
10882,58.1,South,789.65,73bd980f-9bfc
10676,31.3,West,158.17,9c0e6192-b779
11203,24.8,North,510.39,879f22eb-5289
11500,29.1,South,676.8,edc78d7b-3d2f
10679,23.1,West,480.5,6856c822-f2e5
10283,66.3,South,121.9,5aeb90f6-dc58
11800,32.4,North,188.42,66c3f832-740a
10719,74.2,North,304.79,c076f92d-83fa
10041,68.1,North,786.51,5f868f8b-5647
10003,72.9,North,53.5,627f34eb-0e28
11638,69.6,East,694.52,f4a985b0-6080
11303,53.4,South,451.41,f9cc596e-31a5
11786,56.9,South,499.79,92f0ae83-e1a3
11446,66.2,South,430.5,71f27f0f-13da
11915,48.6,North,655.4,4a9b37f0-b2b7
11398,28.3,South,725.17,7f660f24-4f7d
11255,70.4,West,746.45,8df1363a-ad3b
10504,38.8,South,770.29,7da2fb48-cefe
10085,38.4,West,658.18,85147bc9-a41f
11867,48.1,West,617.69,a4a8a844-90ab
10656,25.7,South,269.72,a057c558-cef8
10891,39.5,West,67.88,1ab49e05-f7dc
11248,40.2,West,794.22,c54f447e-1c38
11080,65.4,South,760.08,8af41753-a097
11513,20.7,North,85.41,4d8ddd2d-6060
10720,73.0,North,667.81,d96688c9-bddc
11394,57.9,South,123.99,f330dc59-7171
11459,36.3,South,421.46,9ceeaf74-1728
11888,39.7,North,743.23,d4d05762-5aa7
10798,65.1,East,738.19,66e6c48a-4fd5
10290,52.1,East,711.46,a04e03d7-68e5
11925,68.1,East,356.9,029e435d-d3c8
10772,33.9,South,662.54,7cfbc186-0557
11283,57.5,North,572.0,72fa10f7-7229
10144,54.3,North,169.19,ca8b6e4c-220c
10375,48.6,South,757.63,65f0bb99-92a8
10583,66.8,East,131.37,1e910b71-677d
11946,22.9,West,200.59,092351d9-f527
10223,24.4,North,674.82,2f39f8c8-2282
10495,42.8,East,378.58,248bd5aa-1504
11357,71.2,South,626.41,b993b65f-1667
11164,18.8,South,306.01,f34e5ba1-59de
10717,44.3,North,343.48,104b5372-5e30
11284,29.1,West,68.98,70c69b42-7dd6
11232,48.1,South,157.52,f6d4461c-1d09
10228,57.0,West,438.54,b87189e1-a4b0
10758,20.2,North,563.24,0182c481-01c0
11152,21.3,West,626.52,a0d763f0-25d9
10040,55.0,West,752.91,a510f7b4-909f
11404,53.1,West,732.68,4002c5eb-e8f3
10981,70.4,South,390.67,e123433f-729b
10295,34.4,South,772.28,290a8303-0ab8
10884,63.9,South,81.92,da07f08e-cdf1
10256,65.9,East,206.08,67e2020e-d5e0
10943,59.8,West,764.28,76a90f78-acf4
10667,55.9,South,592.48,34b6d9da-6f15
11459,28.9,South,761.0,cac5a4c6-bfe7
11318,35.5,West,156.0,a6f90864-99c3
11852,65.5,West,88.16,3798fc80-503d
11350,39.9,West,185.24,716728ee-69b4
10790,50.3,South,254.99,32a3a8fb-d294
10648,44.7,South,621.97,7c976337-1213
11384,23.5,North,114.31,0d81339d-2e0d
10641,71.1,East,202.26,3687f1e1-21cd
10743,53.5,East,487.59,d4087cd1-f33e
10693,58.1,East,277.43,e16c77ac-5396
10850,24.8,West,168.71,fbb9bf21-7fb0
11999,24.5,South,731.89,0a14b309-c30b
10968,39.6,South,625.35,9268b5df-e508
11830,19.1,West,759.95,9118b0e6-adf7
10174,68.5,North,182.93,9fc08086-c988
11877,26.5,South,771.18,52194d62-2a88
10726,52.4,West,61.97,2b4786c5-8163
10393,47.3,North,417.21,e7e399b8-1aa1
11329,31.6,East,247.34,ff03f1a9-accf
10082,33.6,West,544.56,08081d21-0577
11504,50.7,East,335.5,e78f980a-c291
10795,20.1,East,572.64,55ec2b78-d959
10833,58.3,South,757.18,b8180f1c-62c4
11001,34.1,North,735.02,1d0ffe16-41ce
11651,61.4,South,105.81,5f96600d-4ed9
11171,63.7,North,697.77,ce96a698-2409
10319,51.2,West,523.25,aa3961be-3e73
10115,58.1,South,738.5,ed3329b7-5f03
10187,58.9,North,52.88,3baada26-1999
11468,22.5,East,519.09,3150c323-6504
11450,74.3,South,401.91,dc63df5e-e291
10378,46.9,North,181.89,329dcf9e-49ac
11798,48.9,South,574.98,13664d76-5fc4
11737,36.3,South,171.82,97a182a2-d316
11037,54.5,South,369.89,d3105f4f-7b46
11086,18.4,East,261.09,29489bda-1f8c
10128,46.2,North,514.88,d1550475-28ef
11380,61.6,West,59.0,16965a15-b913
11429,56.8,North,476.9,51ae2d48-b75a
11520,64.2,East,424.77,c36f0008-a07f
11118,74.9,South,221.08,2ba95b90-b4ae
10839,44.5,West,293.28,673ad8cb-edc4
10926,26.7,West,364.7,5114ca97-4c7c
10818,38.8,West,643.53,2c3b4e9c-5e29
10444,23.4,West,404.22,45590d60-6540
10044,46.3,South,277.64,8ca0cd2a-749a
10389,45.7,West,374.64,28ea0192-1e98
10723,72.8,North,764.71,b4bdfeed-9421
10289,31.4,West,652.72,6a959ce2-06a3
11959,35.6,South,303.94,9e54b7bf-3e62
11226,25.4,East,305.82,20cd5bb8-f271
10129,19.0,East,362.75,f8f79639-8fa1
11136,37.4,East,573.75,e6e005dd-a4c7
11600,54.1,South,581.08,9c00cb52-7f89
11000,50.1,North,285.1,e17766b1-c4ae
11536,26.5,East,110.98,7dae4677-8832
10137,43.6,South,643.46,24a11c7f-1e38
10970,32.1,North,295.41,51eddb85-a0da
11238,68.3,South,668.1,a555dfa1-3da0
10605,59.8,South,442.63,810e9d40-7f17
11619,39.4,North,273.63,34491318-979a
10051,19.6,West,109.03,25ca147f-c398
11137,26.9,West,618.85,460781e5-8d49
10405,58.3,West,263.57,96239346-a546
11958,19.0,North,700.8,8d759038-bcd6
10290,36.0,West,462.6,a0fef51e-a5d4
10810,28.1,North,532.72,82ff51e0-4384
11017,21.6,North,154.93,b6bf1f51-2f08
11545,38.5,East,303.62,69a2e466-239f
11008,40.8,North,443.51,d2a60853-6a1d
10918,27.1,East,220.55,06339f7f-7377
10980,20.4,South,618.9,f330f931-467d
11025,36.2,West,616.97,ab965b35-09db
11044,61.6,West,67.63,1165ed7f-6676
11207,20.1,South,487.05,01d4bcf6-2947
11191,68.3,South,347.89,9f6f4967-8802
11139,39.3,West,169.9,9b8ce31b-ab41
10400,36.6,East,344.47,a684b83b-e73e
10059,43.4,West,203.44,1cd97b17-c660
11647,24.1,South,200.11,bf4d493d-6dbe
11815,51.8,East,320.7,a0493ed9-8131
10444,47.1,East,59.27,d45fd39a-aaf9
