order_id,order_date,customer_id,product_id,quantity,status
2064,2024-09-24,e0333b0e-48fa,128,13,pending
3010,2024-08-21,27398d7a-998e,124,26,cancelled
2906,2024-08-19,1dcd96b5-f4f6,136,7,completed
3645,2024-08-13,31a19cc5-105f,103,5,cancelled
2465,2024-08-18,3fdd922c-40fc,118,29,cancelled
3463,2024-08-13,c16823ed-c68d,115,10,completed
3296,2024-08-03,951e4bd5-ca5b,136,10,completed
2340,2024-08-05,8b60240c-da51,103,11,pending
2980,2024-08-14,aead22fb-8dec,115,1,cancelled
3076,2024-07-24,01e7d691-098c,103,9,cancelled
2406,2024-09-07,dce47dc0-3d9e,148,46,pending
3827,2024-08-08,769c2069-69b0,142,40,completed
3291,2024-07-15,f8c9b62a-0e3e,118,14,pending
3888,2024-07-14,f2210b9a-f07f,147,16,cancelled
2591,2024-07-31,19816fec-80c3,125,40,completed
3107,2024-08-31,3a0f53d1-c4a0,115,36,pending
3773,2024-09-03,ab7bbb50-26a0,141,39,cancelled
3203,2024-09-28,5c941ac9-6c34,144,44,completed
2258,2024-09-30,32fec495-94cd,128,18,completed
3072,2024-08-04,aec107b4-5f28,135,20,pending
2271,2024-08-06,df93f94c-1141,116,36,pending
2185,2024-09-17,7f876ccf-b0e2,130,27,completed
2782,2024-09-26,cde96de3-815b,150,9,pending
2128,2024-09-18,03751f35-b35b,142,36,cancelled
3102,2024-08-28,d8254f24-7d94,136,38,pending
3583,2024-09-14,5b23d389-77cb,116,25,cancelled
2156,2024-09-11,aa5cf7cc-9bf1,108,16,pending
3714,2024-07-17,df024b79-c368,114,29,completed
2287,2024-09-24,f8801a6e-7903,118,15,completed
3880,2024-08-28,f933a27e-f1c9,115,3,pending
3294,2024-09-10,5a4705dc-d588,144,7,pending
2360,2024-08-01,1e31e52b-eac2,128,3,completed
3379,2024-07-19,6207e378-3c8d,142,48,pending
2908,2024-08-18,fc69ac13-acff,118,29,completed
3168,2024-07-05,270ab7eb-eee1,110,25,completed
2098,2024-07-16,effe710e-35f0,129,8,completed
2857,2024-07-11,8bf41365-9136,137,39,pending
2663,2024-07-31,108589aa-1d8c,135,5,cancelled
2258,2024-07-28,67ae4e93-9f55,144,20,pending
2141,2024-08-14,a4426fc2-7385,141,36,cancelled
2714,2024-07-12,aa04fc8b-c17b,145,3,completed
3717,2024-09-27,319104bb-4e24,141,29,pending
3391,2024-09-13,699dccd4-30b9,137,12,cancelled
2709,2024-07-15,dbf514d2-1a9f,125,21,cancelled
2053,2024-09-04,8ed31386-2d26,142,38,cancelled
3542,2024-08-25,48776918-23c8,150,13,cancelled
3440,2024-07-21,dd2ba0d4-9701,144,45,cancelled
3916,2024-07-02,b1534e43-2b2a,135,3,cancelled
2054,2024-08-19,f8d01a37-631f,101,30,completed
2055,2024-08-13,1de1f3a7-302b,150,31,pending
2427,2024-07-26,37fddaba-5c2e,105,8,cancelled
3305,2024-08-18,e39a53fe-e761,137,17,completed
2351,2024-08-13,cc8f6a31-6b26,144,30,cancelled
3237,2024-09-07,031b9c1e-4c4f,125,14,completed
2397,2024-09-22,3c336ee7-4b6a,114,30,completed
2066,2024-09-25,99befffb-82cc,118,36,cancelled
3177,2024-07-14,e701a3ce-fb52,142,34,completed
2357,2024-07-27,350c11ec-305d,125,49,pending
2877,2024-09-01,5962298c-2dbe,115,40,completed
2867,2024-09-03,3abcc2a3-97db,142,45,completed
3983,2024-09-17,24126fcc-3a43,148,10,pending
2631,2024-08-20,8741825e-3a26,145,10,cancelled
2085,2024-07-05,3f3b809a-d856,125,13,completed
3097,2024-07-19,721c75a9-fe81,135,33,completed
2457,2024-07-27,1e5af32b-2fd7,145,8,cancelled
3216,2024-07-09,9ae6f2d5-6d76,142,19,pending
3380,2024-09-26,0ddc7814-06df,122,10,pending
2870,2024-09-07,1a39353f-a7a6,118,45,pending
2343,2024-08-08,044d9b99-0522,114,39,cancelled
3414,2024-07-04,88d3516e-24dd,107,27,pending
3238,2024-09-04,f57f4a1a-eaa1,144,12,pending
3768,2024-08-15,3ccb94fc-fa8f,137,5,cancelled
3206,2024-09-09,e6ff2532-33db,136,5,cancelled
2157,2024-09-29,756a2b7d-821b,115,37,pending
2196,2024-09-20,64109a05-4af5,115,33,pending
2227,2024-08-03,2b61fb06-b9aa,141,35,cancelled
2039,2024-07-29,0a147bc2-3e30,137,28,cancelled
2985,2024-08-07,c03354b0-8757,144,42,cancelled
3296,2024-08-09,9d79f811-f07e,125,5,cancelled
2884,2024-09-27,a3561c9d-6e7c,118,37,completed
2766,2024-08-25,52e13ddf-fe48,142,5,cancelled
2535,2024-08-11,858a8361-5a45,125,43,completed
3160,2024-07-17,1f4635c1-e6bb,129,25,cancelled
2623,2024-08-29,b4bfb1b8-de6b,118,24,cancelled
3217,2024-08-23,d36a372d-44d6,115,25,pending
2722,2024-08-15,651038a8-56bd,137,25,cancelled
2575,2024-09-23,948e00b0-2628,136,8,cancelled
2828,2024-08-21,850b4671-60da,124,1,completed
3742,2024-09-08,3650554d-d64e,105,24,completed
2435,2024-09-22,9f0a3425-2881,150,19,pending
3909,2024-07-18,b546cca7-1621,129,2,completed
2433,2024-08-09,ced151e1-0890,115,49,completed
3832,2024-09-03,a8c84489-d163,124,36,completed
2918,2024-09-30,b2c90c7c-ebef,125,39,pending
3840,2024-09-08,20c54629-c617,145,41,cancelled
2441,2024-09-05,864743a5-f1d3,141,31,cancelled
2305,2024-07-15,fac1d433-476b,103,19,pending
3967,2024-07-11,70cb4106-b887,145,43,completed
3246,2024-09-23,b0dcd2dc-4047,145,4,cancelled
3343,2024-09-19,80a57797-7083,115,35,completed
2736,2024-08-06,50699355-7b23,108,47,pending
3479,2024-08-14,52913431-e0f7,114,14,cancelled
3473,2024-08-31,b6f3a5e4-9654,141,28,completed
3429,2024-09-09,fa0f26a9-34e6,118,16,completed
3245,2024-08-14,345121af-e518,139,11,pending
2737,2024-07-09,ac8be03a-5443,122,21,cancelled
2782,2024-09-16,21ae0e84-b8cc,118,14,completed
2555,2024-07-21,21f3f48c-97e5,108,17,completed
3530,2024-09-09,5252cf6a-8799,103,23,completed
2090,2024-09-07,72177b14-7a40,130,50,cancelled
3067,2024-08-07,b6b3ce4a-06c4,107,17,pending
3938,2024-08-22,be6c0ea2-a5ce,115,24,completed
2286,2024-07-26,f5cc0aad-60fd,135,40,cancelled
3160,2024-07-19,b529f3fb-26c3,135,40,completed
2343,2024-08-11,f2ca4e1d-6cb1,105,50,cancelled
2286,2024-07-06,72916dec-c59a,139,7,completed
3084,2024-09-21,86641484-b343,110,48,cancelled
2169,2024-07-27,0c2de79e-2d32,109,49,pending
3866,2024-07-10,80416dcf-7d01,145,24,completed
2200,2024-08-22,ea1f00bd-bbdb,116,37,pending
3503,2024-07-09,10bf31b7-f678,136,33,completed
3793,2024-07-12,a28594d3-8ada,141,30,pending
2566,2024-09-06,c6522b9f-d78b,142,48,cancelled
3255,2024-09-25,b32d58d8-6b77,136,16,cancelled
3450,2024-08-08,c6e1f5c5-aca1,142,29,pending
3998,2024-09-05,cd491736-12d6,124,36,cancelled
2775,2024-08-27,2114bbad-3ef4,141,20,cancelled
3001,2024-08-18,a6cc7e33-433f,141,9,pending
3990,2024-07-21,d52d0139-9b88,142,45,completed
2737,2024-07-24,7b56200b-6137,147,13,pending
2388,2024-09-25,39e86171-5e37,129,48,pending
2660,2024-07-23,ef2992ea-682e,136,50,completed
2333,2024-09-12,66cb6fa5-8253,114,13,pending
3913,2024-07-07,4ee8c400-3702,144,24,cancelled
2972,2024-08-18,dd7a6f37-02c4,142,15,cancelled
3993,2024-08-10,e344e9a6-db7f,118,28,cancelled
3808,2024-08-11,343d1f69-3d6f,148,45,completed
3811,2024-07-28,431f6ecf-4096,135,14,completed
2681,2024-07-13,5d9fbf50-c4fd,107,7,cancelled
3042,2024-08-20,e482d8ba-fe6d,144,14,pending
2634,2024-08-01,6f3deb3b-ac70,109,36,cancelled
3088,2024-08-09,0d31e3e6-7fe0,118,29,completed
3599,2024-09-10,a1390ba9-4e3e,125,23,cancelled
2983,2024-08-13,3a1e73d7-375a,118,4,pending
2706,2024-07-20,85cfcf23-5028,110,41,pending
2688,2024-08-21,c67bce37-09fe,142,45,pending
3355,2024-09-25,f5d2067c-0228,110,37,cancelled
3105,2024-07-14,e1977b74-c1be,136,28,pending
2851,2024-09-19,a7928459-8555,144,26,cancelled
2779,2024-07-09,0dff54bb-20fa,148,50,cancelled
3611,2024-07-01,d270f02f-0570,128,14,pending
2452,2024-07-11,4ff4ae98-9600,103,4,completed
2925,2024-07-05,5722b308-1113,142,35,pending
3995,2024-09-19,483c6d93-c4fa,147,40,completed
3833,2024-09-25,8394f2d0-d151,147,7,cancelled
2327,2024-08-14,1ac3cf67-b124,105,32,pending
3023,2024-08-13,523b6fe1-9bb6,144,16,pending
2469,2024-08-27,b1196ffb-48dc,128,32,cancelled
3586,2024-07-11,646f5eb2-ee9b,109,20,pending
2504,2024-08-25,f7432b9f-5067,124,26,pending
2913,2024-08-16,30cb7bb6-e8a1,103,39,pending
3455,2024-09-30,4c1c8d99-605c,109,38,completed
3912,2024-08-23,c6f9f43c-82d3,142,44,pending
3654,2024-07-21,ccb846e9-05be,115,28,completed
2725,2024-09-22,cf4c85f8-dd81,108,6,pending
3560,2024-08-24,2a1e7dd0-1888,103,16,cancelled
2309,2024-08-05,d17b1bfb-4803,118,48,pending
3514,2024-09-17,5ffa5a04-9352,124,4,pending
3166,2024-08-16,21b82235-3a50,142,7,completed
3510,2024-08-12,3a190085-d8a0,130,20,pending
3921,2024-09-23,a2d4107f-d469,141,1,completed
3477,2024-09-24,d9d44354-9564,115,14,completed
2120,2024-07-30,b5819ec2-1ef4,135,16,completed
3096,2024-07-03,8b3049a6-3843,144,44,cancelled
2131,2024-08-20,dd75ac05-dfc4,110,28,cancelled
2770,2024-09-18,705a50ff-d141,128,4,pending
3210,2024-09-02,837a531a-69a4,125,44,cancelled
2171,2024-09-01,727e515d-b1de,101,8,pending
3085,2024-07-05,5e6c1df0-8c97,118,41,cancelled
2567,2024-08-25,ae59be5e-588e,124,1,cancelled
3503,2024-07-04,c376b599-c801,150,47,cancelled
3440,2024-09-02,100dee5e-f84d,141,25,cancelled
2984,2024-07-30,eec7d2c0-fd42,118,11,completed
2586,2024-09-20,1781d62c-a707,150,18,cancelled
3598,2024-09-30,214b73c9-940f,118,35,cancelled
2934,2024-09-26,56f565b0-d1c9,129,13,pending
3611,2024-07-27,895501cd-12b3,103,10,cancelled
2171,2024-09-22,3417a9d4-7be6,105,25,cancelled
3734,2024-09-05,822d98fd-8c72,144,37,pending
2648,2024-08-31,e0c67098-5a18,141,14,cancelled
3821,2024-07-03,2a44d1c2-db41,137,17,pending
3315,2024-09-20,131c7250-1e7f,118,25,cancelled
2628,2024-07-02,5a03d8a2-1d7d,115,33,completed
3845,2024-09-10,e02cc13c-f639,144,26,cancelled
2847,2024-08-16,6c694408-2148,115,49,pending
2435,2024-08-01,78c34910-4d65,136,47,cancelled
3748,2024-07-31,8ca91998-df64,109,23,pending
3350,2024-07-07,017a417d-1204,130,27,pending
2054,2024-07-29,7fb87667-2d5e,122,39,completed
3558,2024-07-13,7c73a3bc-c290,118,37,cancelled
3461,2024-08-22,47c2d95c-7ab8,103,2,cancelled
2435,2024-09-09,44a994be-403b,105,25,completed
3235,2024-07-27,f2182ace-b4c9,105,41,cancelled
3511,2024-09-24,3c0b9e39-237c,136,29,completed
2055,2024-08-29,59e5de4d-3f67,130,28,cancelled
2298,2024-08-29,fe50e7de-fde8,109,37,completed
3794,2024-08-28,e7073881-21de,144,6,completed
3866,2024-08-04,0e3d6f94-3fd8,141,5,completed
3882,2024-07-08,609a6fa2-2273,118,18,completed
3500,2024-08-31,debec791-e9b9,137,43,pending
3684,2024-08-30,699f380a-797f,107,37,cancelled
3334,2024-09-24,305f06fc-a8a2,125,38,pending
2155,2024-09-27,31e18b2b-90ce,115,4,completed
2521,2024-07-30,fab7c642-6eae,122,42,completed
3771,2024-09-05,3d5f6c8d-bc61,106,30,completed
3777,2024-09-27,dbfabff5-aaf1,124,43,cancelled
3590,2024-09-17,22c4a5b5-81bc,145,46,pending
3202,2024-08-15,83f7840b-37e7,128,47,pending
3855,2024-08-02,895dc1b1-fc33,129,4,cancelled
2693,2024-07-29,4e88ad25-8bbd,110,5,pending
2539,2024-08-30,f59d0551-b079,144,19,pending
3370,2024-08-24,1e3e28d3-2593,136,44,cancelled
2823,2024-09-27,ee2d5bb2-7c8a,129,11,completed
3731,2024-09-27,4cb1c8e3-e9e1,142,11,pending
2120,2024-08-23,ec8c4a46-42ac,130,40,cancelled
2346,2024-09-18,abee6362-ae38,128,30,pending
2137,2024-07-21,bdf51d07-34d3,115,26,pending
2774,2024-09-01,8b546afc-61b6,142,12,pending
2152,2024-08-26,20a3fcb5-cd49,103,13,completed
2510,2024-08-06,97a0c000-9c06,115,50,pending
3221,2024-09-01,1b8393b3-8987,135,42,pending
3036,2024-09-21,3e79f4bc-bb28,106,21,pending
3703,2024-07-17,2bc5624b-730b,136,36,pending
2936,2024-07-22,6a6a1a0e-816f,135,36,cancelled
3644,2024-09-03,0eb9a8c4-17d3,114,13,completed
2281,2024-08-29,aefd30a9-14e1,106,4,pending
3547,2024-09-20,5862f243-85a9,109,2,completed
2152,2024-08-27,9889eb01-ffde,142,7,cancelled
2525,2024-09-10,404e02ff-82f3,103,14,cancelled
3371,2024-08-01,510f5db0-c29a,107,15,completed
3582,2024-08-16,a1297664-5174,115,25,pending
2906,2024-07-26,dcec0eb0-286f,118,47,pending
3157,2024-09-18,01c2bc27-b196,141,47,cancelled
2054,2024-08-15,076464b5-1935,145,10,completed
2523,2024-09-21,6bdff814-9118,103,26,pending
2021,2024-09-11,52897adb-d4bf,130,14,cancelled
2199,2024-09-07,afcb2ba6-d710,125,17,pending
2069,2024-09-19,9424ea63-9890,137,27,cancelled
2052,2024-07-11,6c59c379-06fe,128,6,cancelled
3746,2024-09-29,a89bbb7c-d5bd,103,34,pending
3011,2024-08-03,c2dfd724-b215,115,35,completed
3120,2024-09-05,735db0c2-2bde,125,3,pending
2613,2024-09-06,0531a3f4-9a4f,150,23,cancelled
3428,2024-07-09,70ef71ef-a3d4,144,9,pending
2168,2024-07-29,afe04864-eaba,118,28,cancelled
3123,2024-08-27,caee5ed4-e639,142,37,cancelled
2588,2024-07-11,6ef67a2e-69bd,130,32,pending
3187,2024-09-10,46728337-5770,118,33,completed
3373,2024-07-25,ed6e79b0-6ebd,125,22,pending
3561,2024-08-23,744f628b-4503,144,43,pending
2893,2024-08-12,c7c1759f-3f34,150,31,pending
3519,2024-09-09,355dcf59-af75,141,12,cancelled
2098,2024-09-09,c868bacd-348b,129,50,completed
2252,2024-08-26,a25f1076-e7f0,150,31,pending
2530,2024-07-21,fff7eff3-4dd3,128,3,completed
2604,2024-07-04,7409b625-d04e,136,28,cancelled
2790,2024-08-11,7f30ec52-cc6e,145,11,completed
2748,2024-08-14,500e975f-d29e,122,20,pending
3346,2024-07-27,189f65aa-0bb5,141,20,pending
2799,2024-07-29,c5abc4dc-5b56,144,20,completed
3732,2024-08-19,d8643c83-fa12,114,10,pending
3624,2024-09-14,30a6e598-d17e,142,49,completed
3008,2024-08-10,69be4f71-93c1,144,11,cancelled
2044,2024-09-27,5db8bb35-c581,108,43,cancelled
3631,2024-09-03,bc2ddf85-2057,128,18,cancelled
3702,2024-08-13,298655c9-3714,148,28,cancelled
3957,2024-09-18,7b9e206e-be8f,150,45,completed
3124,2024-08-04,f0b1602c-4bf9,115,31,completed
2276,2024-09-30,9db0d5a1-1bb4,142,9,completed
3751,2024-09-15,9ea4b0f8-35fa,141,13,pending
3601,2024-09-28,ca1e9cea-b5a0,145,44,completed
3167,2024-07-20,e187a59f-7b00,144,22,completed
2353,2024-08-17,4182a0f8-5e9b,144,37,cancelled
3700,2024-09-30,5ea5d9a8-d161,139,3,completed
2182,2024-08-25,89da880b-db3a,125,27,pending
3336,2024-08-19,8f55ac59-ed44,141,47,cancelled
2266,2024-07-04,50813cba-007c,142,22,completed
2503,2024-09-15,1b27a783-7229,115,28,pending
2509,2024-07-18,0a927f17-4135,145,42,pending
2866,2024-07-05,18d9783a-e85c,128,3,pending
2569,2024-07-28,9c43156c-2dbd,142,47,completed
2893,2024-08-08,800737c9-da82,124,20,pending
3147,2024-07-26,ec8f6165-d2d5,115,14,cancelled
3539,2024-09-05,7b33adb1-8ec1,137,37,completed
3878,2024-08-21,6a001d67-3ec2,150,34,completed
2606,2024-08-08,5ff51b8a-ed74,141,47,pending
3443,2024-07-26,6fa38968-2b76,128,39,cancelled
3419,2024-09-29,d1c89ef5-f121,144,28,completed
2685,2024-08-25,3322f3b2-2a13,135,41,cancelled
2321,2024-07-27,79e9824d-09b5,116,23,pending
3905,2024-07-13,c425e703-9058,150,26,cancelled
3826,2024-09-10,214a3c48-6300,150,33,pending
2718,2024-07-16,61ed4426-e2ed,144,8,pending
3923,2024-07-24,62687685-9ee4,122,49,pending
2100,2024-07-23,502863f9-cdc7,128,22,completed
2897,2024-09-12,a3bb029f-96e7,101,13,cancelled
3881,2024-07-08,93562f06-2771,141,22,cancelled
3140,2024-07-13,174a564e-c82d,115,40,cancelled
2739,2024-07-06,c8a311ac-c484,110,43,cancelled
2811,2024-07-30,ba31c605-79b8,144,49,completed
2512,2024-09-07,c310aaba-ec7b,109,33,completed
3825,2024-09-01,c6d1986d-9e45,129,12,completed
2178,2024-09-02,a0d348ce-cd62,116,24,cancelled
3815,2024-09-05,ca1519dc-55f0,118,41,completed
3003,2024-09-22,a50d8655-1168,118,9,cancelled
3943,2024-08-04,4867f10f-333e,145,11,completed
2849,2024-09-19,a0da7fde-2558,124,37,cancelled
3443,2024-09-08,3336c8da-37c9,141,12,pending
3823,2024-09-16,c1de5990-f431,101,38,pending
3634,2024-07-12,bde128ed-14c3,144,8,completed
2705,2024-08-23,35f71595-0614,125,26,completed
2297,2024-07-22,a777dd9d-5960,122,34,pending
2595,2024-08-14,f3fa6d73-0912,110,30,completed
3317,2024-07-22,b08e0ede-1f36,135,14,cancelled
3450,2024-09-20,4cb311d2-563c,107,13,cancelled
2058,2024-07-10,3b74b23b-c982,135,9,cancelled
2414,2024-09-20,aabc8e4a-59ae,128,50,completed
2593,2024-09-05,94434218-76a1,144,6,cancelled
3202,2024-08-24,931468d7-c579,141,22,cancelled
2015,2024-08-17,f78814aa-d195,141,17,pending
2165,2024-07-28,fccc19e0-2c4d,105,23,completed
3972,2024-07-31,031989a8-a7e1,124,44,cancelled
2629,2024-09-19,c6d07159-ef2b,130,40,completed
3481,2024-08-18,4d61f91d-9f07,144,26,completed
3690,2024-07-30,fdbfa9ac-6494,144,21,pending
3983,2024-08-25,1bb79ee2-c19c,118,26,cancelled
3223,2024-07-31,651d3ea9-61b2,103,49,pending
2980,2024-09-04,1661efb1-d573,108,7,pending
2750,2024-07-14,40cf825a-378d,124,31,cancelled
2560,2024-07-03,c0004f88-f0a9,110,28,cancelled
3612,2024-08-25,503a082b-1325,139,43,completed
3829,2024-09-09,ff9f6c97-5c42,129,32,cancelled
2724,2024-07-30,11b15dd8-0602,130,32,cancelled
3527,2024-09-23,cdf0f6e6-2b01,110,7,cancelled
2295,2024-08-23,2ca8c5ca-fffd,141,23,pending
2608,2024-09-02,da270bcb-127d,128,28,cancelled
3872,2024-07-19,82c5bd51-b9c8,118,32,completed
2543,2024-07-20,86a0ff3e-ae8c,118,48,cancelled
2989,2024-09-11,bab1d805-4213,109,30,completed
3522,2024-08-18,b963331d-bf70,122,24,cancelled
3794,2024-08-05,a6d19ee6-0072,125,30,pending
2529,2024-07-30,f990863b-5175,108,44,cancelled
2523,2024-07-14,a92c0791-afc5,129,42,completed
2727,2024-07-10,13f3a25d-ee07,128,24,cancelled
2153,2024-09-30,a5206e77-e6c2,128,42,pending
3036,2024-07-12,16e5e785-17bc,145,38,completed
3167,2024-09-05,2fae20c0-2bed,106,50,completed
2269,2024-09-07,5c2e2243-a5c3,110,24,completed
2366,2024-09-06,abd77221-c04e,103,48,cancelled
3450,2024-09-21,d12c19a9-da8e,150,25,pending
3632,2024-09-20,abe9f843-b56a,147,39,completed
2587,2024-07-16,4d8177c6-2513,101,12,pending
2948,2024-09-27,9f75761d-c46c,115,30,completed
2506,2024-08-21,8e480c17-e3cc,137,8,pending
3195,2024-07-16,53c014d9-b53d,124,26,pending
3725,2024-09-06,e146e8b1-ccf0,118,42,completed
3543,2024-09-11,df73d78e-1dee,115,5,cancelled
3039,2024-07-05,7478ea37-749c,144,41,pending
3778,2024-08-26,78d4175a-37dc,124,38,completed
3222,2024-07-11,a0605a00-de73,108,13,pending
2139,2024-08-08,f87a579e-03d6,107,34,pending
2388,2024-07-22,0014e382-a1d6,148,33,pending
3358,2024-08-05,ed9dd55a-c78c,144,2,cancelled
2568,2024-09-06,2a94ee4e-0ce2,125,19,pending
2715,2024-07-24,aad3e8a6-8d6d,139,15,cancelled
2977,2024-09-03,837ffdc9-1c32,135,42,completed
2128,2024-08-20,3e5ef04f-7b0c,141,38,completed
3138,2024-09-17,dfbbac90-d33b,145,6,cancelled
3817,2024-08-18,7a2af1b1-8cea,142,49,pending
2753,2024-09-04,36fa7210-6e13,115,34,pending
3572,2024-07-29,0f117e6a-642d,144,6,completed
3755,2024-08-02,64187687-09ce,144,34,completed
3184,2024-07-27,a451adbd-3173,142,49,pending
2279,2024-08-30,21cf5b9e-ea48,135,41,completed
2165,2024-08-06,768b81a2-0680,124,50,completed
3400,2024-09-30,357ebb7d-cf9e,136,4,pending
2392,2024-09-22,00aa580a-fade,109,9,pending
3370,2024-09-06,5627a37d-6859,142,47,pending
3065,2024-09-13,74e1c370-69ea,107,14,cancelled
3499,2024-08-28,5e06db5a-2a87,107,1,pending
3909,2024-07-02,874656ad-6fe2,147,9,cancelled
3069,2024-09-05,f856a0e5-87bf,141,42,cancelled
3895,2024-07-29,5df48ec1-3e48,115,36,completed
2088,2024-08-21,ce11205f-54e5,148,4,pending
2439,2024-07-11,6f4ab8bf-11e6,103,7,cancelled
3876,2024-07-27,e2dc2b50-d86b,103,45,pending
3900,2024-07-14,bd247742-124c,128,46,pending
3612,2024-09-26,56800916-b873,148,18,cancelled
2562,2024-09-23,68ca7567-db8e,142,17,pending
2167,2024-07-06,dedbe986-4b1b,129,10,pending
3382,2024-09-06,894d1682-c2a6,150,5,cancelled
3698,2024-09-14,e542da0f-7a15,136,48,completed
3761,2024-07-07,ea3b717a-f44a,130,14,completed
2092,2024-09-29,2de5f380-b1b6,139,27,cancelled
2909,2024-07-18,0f92ab70-5c49,116,37,cancelled
2126,2024-07-06,10477420-7876,141,39,pending
2569,2024-09-22,31b59f31-aa30,150,49,cancelled
3525,2024-09-15,ebbbd729-ea33,115,16,completed
3530,2024-08-24,d84ef447-2d0b,115,13,completed
3852,2024-08-11,8544ff55-b4ce,150,15,completed
3810,2024-08-25,53006f90-c5b3,145,46,completed
2018,2024-07-07,379a202d-e850,135,8,cancelled
2023,2024-07-20,b8546dbb-bac3,150,4,cancelled
3121,2024-09-17,3b87564d-f598,150,18,pending
3178,2024-09-13,9c09a3c6-3ecf,118,30,cancelled
2971,2024-09-21,efadddd4-5f33,118,31,cancelled
3628,2024-07-07,25ba5f4c-2673,107,25,completed
3772,2024-07-28,845a5cc9-7196,125,35,pending
3539,2024-07-12,8d6a3fe7-d958,128,18,cancelled
3991,2024-08-03,2447cd5c-1c10,115,6,cancelled
2785,2024-09-13,453249a8-b856,118,20,pending
3188,2024-08-10,ec8a51b8-18ee,136,18,completed
2924,2024-07-29,8206d778-0034,124,7,pending
3811,2024-08-14,1ac1ffd4-dbb5,118,10,cancelled
3836,2024-09-25,c72ffe48-cdbd,144,30,pending
3788,2024-09-14,8fedcd9b-3dc2,103,25,cancelled
2603,2024-07-24,c779e574-b6af,145,1,cancelled
3802,2024-08-20,e6c3cdc2-479e,144,26,pending
3652,2024-09-10,c3612006-4430,103,33,pending
2954,2024-08-03,daed66bc-0c31,124,41,cancelled
2810,2024-09-01,9a57bca7-14c3,110,20,pending
2616,2024-07-13,b660a284-d67b,135,4,completed
2503,2024-09-22,6a686bee-a810,135,41,completed
3114,2024-07-06,b13fd6ca-6bbf,118,23,cancelled
3309,2024-09-18,19bc4781-ef74,135,4,completed
3590,2024-08-16,4ec6c29c-02a0,144,47,completed
3880,2024-08-17,a11e6fae-e70c,114,38,pending
2881,2024-08-12,d3df3319-3bd3,115,7,cancelled
3992,2024-07-15,a266d9da-8a64,110,42,pending
3757,2024-08-02,2d4bcdb4-7778,141,3,pending
3299,2024-08-18,0bf12957-6c3a,141,20,pending
3205,2024-07-26,576c42aa-b7ee,122,19,pending
2947,2024-09-16,185cf55d-5ccc,124,19,pending
2962,2024-08-01,68901e2e-34c6,110,31,cancelled
3431,2024-07-27,0a2494e4-887b,125,12,cancelled
2260,2024-07-17,8c4e8a4b-1730,118,46,pending
3430,2024-07-24,e2b038e1-415d,115,1,completed
2919,2024-09-08,9fcae58f-9cb2,144,5,cancelled
3963,2024-07-10,2046a7cf-5234,141,34,pending
2896,2024-09-07,c75b9a6e-fb4c,136,22,cancelled
3000,2024-07-14,5a35b8d0-eda5,141,11,pending
2372,2024-09-15,5aa0c5bb-11f6,142,8,pending
2362,2024-08-27,e6ecff64-1c99,136,15,completed
3583,2024-09-23,718fcb48-797c,148,5,pending
2167,2024-07-24,f1746721-cec0,136,8,completed
2647,2024-09-22,32f18b85-a5e3,129,29,cancelled
3166,2024-07-15,03a63dfa-0384,115,46,pending
2590,2024-07-20,45161a4c-a5d1,125,3,completed
3987,2024-07-03,d52e7690-fc9b,114,41,cancelled
3823,2024-07-16,233e1a58-a1f6,122,25,completed
3159,2024-09-25,0fb8b1c1-dba6,125,37,completed
2880,2024-07-08,fe3f4e31-09ac,118,26,completed
3624,2024-07-25,3f0cd390-163e,135,33,completed
3936,2024-08-05,58cc71f2-7460,105,40,completed
2292,2024-07-12,3cea4ca0-8650,128,30,completed
3466,2024-07-25,05a39b36-1953,118,13,pending
3825,2024-07-26,ad6254cf-2c83,118,18,completed
2037,2024-09-18,7da31523-993a,118,36,completed
3434,2024-07-14,40a84674-da6a,141,36,pending
2409,2024-09-01,31659ba1-d6e0,145,38,pending
2365,2024-07-15,79936b6b-5587,136,12,completed
2086,2024-08-24,cb2cf42d-7472,144,49,cancelled
3706,2024-07-15,59274b76-021f,142,8,pending
3877,2024-08-20,e5fd3583-4705,135,43,completed
3858,2024-08-04,2b7433cd-9e2c,128,33,completed
2070,2024-08-18,e4db6d37-f183,135,45,completed
2793,2024-07-12,d2dcee0e-cd7c,136,21,pending
3120,2024-08-20,0abe0318-2287,103,3,completed
3898,2024-09-17,bc311ac0-8976,115,21,cancelled
2913,2024-09-12,9237479a-b2b1,124,31,cancelled
2990,2024-07-04,7216f941-d0bc,115,12,completed
3961,2024-07-11,fb1a8ee1-d7b5,115,38,pending
2283,2024-08-23,a6000b2e-2c3f,142,1,pending
2341,2024-07-24,82326d51-55c6,136,38,pending
3813,2024-09-13,91af847d-e5a7,135,26,completed
3955,2024-07-10,df5accfb-68c6,145,39,completed
2120,2024-07-04,1b1ce52e-2988,142,41,cancelled
2003,2024-09-22,c3b44d4d-0b6d,122,7,completed
3429,2024-08-09,a3e7c269-d16e,137,22,completed
2487,2024-09-19,c9aaac9e-344e,118,30,pending
2116,2024-07-14,739925c1-3f7d,142,11,pending
3728,2024-09-27,ea963b99-b544,148,7,completed
3373,2024-08-27,dbdc1ece-0f7b,116,5,pending
3072,2024-09-20,b6dabe67-c555,128,16,pending
2060,2024-07-19,2f256925-e67f,137,8,completed
2419,2024-08-21,e550ce79-c1d1,135,35,cancelled
