order_id,item,price,notes,status,event_time,sale_date
1137,Banana,8.0,Dolore ipsum enim ut eiusmod veniam duis eiusmod aliquip ad elit ut.,shipped,2025-05-12,2025-01-03
1384,Mango,error,Amet dolor ex laboris dolor do ad ullamco duis voluptate.,delivered,2026-02-28,2025-11-14
2895,Apple,5.5,Amet sit sed et ad sed adipiscing minim sed irure.,delivered,2025-11-22,2025-03-22
1715,Banana,100.0,Elit consectetur veniam labore aute commodo dolor quis ut irure commodo sit elit.,delivered,2025-12-05,2026-01-05
2654,apple,8.0,Ut ex elit veniam in amet do minim reprehenderit sit irure.,ordered,2025-02-26,2025-07-20
2967,apple,8.0,Tempor dolore tempor ut voluptate elit dolor amet exercitation et ut duis voluptate duis.,ordered,2025-06-27,2025-03-06
2054,Mango,45.0,Irure incididunt voluptate incididunt magna sed sit aute et sed dolor.,ordered,2025-11-25,2025-08-17
1079,Banana,12.5,Ut lorem aliqua sit ut irure exercitation irure magna exercitation ut ea ut magna.,delivered,2025-09-01,2025-11-09
1666,banana,8.0,Quis reprehenderit nostrud amet magna exercitation irure tempor adipiscing magna nisi in dolor commodo.,ordered,2026-03-06,2025-04-18
2879,mango,22.99,Exercitation lorem irure irure duis aliquip ullamco adipiscing eiusmod commodo consectetur veniam magna.,packed,2025-06-05,2025-03-27
2296,Apple,100.0,Magna ullamco dolore exercitation ea reprehenderit ipsum sed tempor quis in sit lorem.,shipped,2025-08-24,2025-05-23
2355,Mango,5.5,Ex veniam ut ut adipiscing ipsum reprehenderit laboris dolor.,shipped,2025-12-14,2026-05-21
2505,ORANGE,error,Sed ut consectetur exercitation sit labore irure commodo labore voluptate irure commodo lorem dolor.,delivered,2025-01-17,2026-01-25
1089,banana,12.5,Commodo consequat tempor magna et incididunt enim ut commodo.,shipped,2025-02-12,2025-01-24
1526,orange,100.0,Dolore nisi sed amet dolore exercitation et commodo do quis minim.,delivered,2026-01-26,2025-12-22
1871,APPLE,N/A,Sed laboris dolor ullamco irure consectetur nostrud irure.,ordered,2025-07-18,2026-01-27
1018,banana,5.5,Nostrud laboris ut aute ex exercitation do lorem labore ex aliquip duis minim commodo.,shipped,2025-09-09,2025-06-22
2947,APPLE,error,Sit ut consectetur ut quis dolor et ut consectetur eiusmod.,shipped,2025-04-06,2026-02-23
1971,Banana,12.5,Quis aliquip consectetur aliquip ad commodo tempor ad minim consequat minim ea consequat labore.,packed,2025-06-20,2026-01-12
2585,apple,45.0,Irure minim elit veniam lorem ex minim adipiscing dolore ipsum irure minim aliqua aliquip.,delivered,2026-05-12,2026-02-24
2308,Apple,12.5,In tempor commodo do reprehenderit aliquip quis consequat enim adipiscing do ullamco.,ordered,2026-05-05,2025-11-27
2837,Mango,100.0,Ullamco dolor ut ad veniam ut tempor reprehenderit dolor ullamco reprehenderit dolore.,packed,2026-03-15,2026-03-31
1661,orange,8.0,Exercitation ad tempor do exercitation et ut ea ea aliqua irure exercitation aliqua nostrud.,packed,2025-01-09,2025-02-21
2158,Banana,100.0,Ad elit consequat magna sed ipsum ex labore enim ullamco elit incididunt consectetur.,shipped,2025-08-09,2025-11-09
2581,APPLE,45.0,Dolore veniam quis minim eiusmod laboris dolor sit ullamco ad ipsum.,ordered,2025-07-28,2025-07-21
2863,banana,12.5,Duis labore do ex dolore aute magna voluptate.,delivered,2025-04-17,2025-12-21
1668,banana,error,Aute labore nostrud irure ipsum irure enim tempor ex voluptate ullamco.,packed,2026-05-23,2025-05-20
1098,Mango,N/A,Dolor duis incididunt quis amet nisi ut consequat et ut exercitation.,packed,2026-05-29,2026-01-09
2511,Orange,45.0,Aute in reprehenderit aliquip duis ullamco laboris veniam.,ordered,2026-05-25,2026-04-10
1696,Mango,45.0,Dolor dolore magna do exercitation magna ullamco tempor.,delivered,2025-01-03,2026-04-02
2149,APPLE,12.5,Enim labore laboris irure nisi in exercitation dolor enim et adipiscing nisi tempor amet.,shipped,2025-06-19,2025-12-14
1421,orange,22.99,Exercitation elit ex ex minim ullamco laboris enim aliqua aliqua.,delivered,2025-11-23,2025-02-07
1985,Orange,100.0,Ut exercitation ullamco ut ullamco ut voluptate aliqua enim ad.,shipped,2026-02-25,2025-06-28
2947,ORANGE,12.5,Nostrud ea duis dolor magna in eiusmod aute labore et ut consectetur dolor dolor.,ordered,2025-12-08,2025-09-16
1946,Apple,N/A,Incididunt reprehenderit eiusmod sit irure tempor veniam consectetur et et reprehenderit labore eiusmod do.,shipped,2026-05-15,2025-11-13
1195,mango,100.0,Dolore do laboris adipiscing aute veniam reprehenderit et lorem ea ex ea consequat.,delivered,2025-11-05,2026-05-15
1741,apple,8.0,Magna ipsum ea dolor ea tempor ullamco ea magna eiusmod aliquip laboris reprehenderit.,shipped,2026-03-31,2025-01-02
1615,Orange,5.5,Eiusmod commodo voluptate ut ut eiusmod voluptate laboris.,delivered,2025-09-09,2025-10-25
1254,apple,100.0,Ut labore ipsum ut ad incididunt ut magna consectetur ipsum exercitation dolore lorem.,delivered,2025-12-23,2025-02-01
2349,Orange,8.0,Ex in ut ea tempor ipsum veniam ut elit minim ut.,ordered,2026-02-12,2025-06-09
1224,Mango,N/A,Veniam commodo nostrud ut nisi et sed aliqua voluptate et laboris et minim.,delivered,2025-02-16,2026-05-16
1118,Apple,45.0,Minim do ea reprehenderit do labore amet sed lorem.,shipped,2025-07-14,2025-02-18
2236,Apple,error,Ad ut exercitation aliqua duis dolor ut ut aliquip.,delivered,2026-03-29,2025-03-06
2947,banana,12.5,Ut duis irure lorem dolor ut ut commodo ea.,delivered,2026-01-09,2025-06-07
1798,Orange,45.0,Labore in laboris eiusmod aliquip commodo in ut commodo adipiscing ad ex dolore in.,ordered,2025-04-01,2025-05-10
2376,ORANGE,N/A,Commodo sit exercitation elit aute commodo sit amet ad ullamco quis voluptate duis commodo.,shipped,2026-02-08,2025-11-23
1924,banana,error,Dolor ut elit nisi ut incididunt sit minim commodo nisi laboris.,shipped,2025-03-29,2025-08-07
1782,Apple,N/A,Reprehenderit nisi adipiscing sed consequat ullamco amet nostrud ut in aliqua incididunt.,ordered,2025-10-14,2026-05-24
2923,orange,error,Laboris elit in tempor minim sed ut reprehenderit irure amet ut.,packed,2026-02-03,2025-01-12
1400,Orange,5.5,Dolore incididunt dolor ipsum quis voluptate laboris enim amet veniam ea dolore aliquip dolore.,delivered,2026-03-08,2026-05-10
2411,orange,22.99,Reprehenderit ad ipsum veniam duis dolore dolor incididunt ad.,packed,2025-02-15,2025-08-20
2814,ORANGE,22.99,Incididunt labore magna exercitation enim amet exercitation magna ut irure ex exercitation lorem ea.,shipped,2025-02-03,2026-05-14
2321,Orange,N/A,Consectetur consequat voluptate ut nostrud nisi consectetur dolor aute quis.,ordered,2025-07-12,2026-02-11
2115,ORANGE,22.99,Reprehenderit ut elit reprehenderit dolor dolor eiusmod irure aliquip ea labore.,packed,2026-02-16,2025-01-04
1287,ORANGE,8.0,Quis dolor ipsum ut ut commodo minim adipiscing duis nostrud sed.,shipped,2025-08-25,2026-05-31
2694,banana,N/A,Duis ullamco lorem et eiusmod commodo duis enim labore eiusmod quis ea ut.,ordered,2025-01-27,2025-06-16
2504,orange,error,Dolor ex adipiscing veniam sed quis et in.,delivered,2025-01-13,2025-08-14
1694,APPLE,5.5,Ad ad duis ut sed labore ad dolor.,shipped,2025-03-17,2025-05-13
1519,mango,12.5,Amet dolore veniam do ullamco veniam ut eiusmod dolore tempor.,delivered,2026-02-18,2026-04-14
1951,mango,12.5,Dolore do ut reprehenderit duis in commodo ut.,packed,2025-03-23,2026-04-29
2557,Banana,12.5,Do tempor commodo ex aliquip ut dolor voluptate irure.,shipped,2025-12-15,2025-04-30
2596,Orange,error,Incididunt minim ipsum ut aute aliqua commodo duis veniam voluptate dolore duis.,shipped,2025-06-16,2026-05-11
1105,Apple,100.0,Quis irure commodo magna consectetur amet enim voluptate enim ut ut incididunt aliquip magna.,delivered,2025-06-03,2026-04-12
1310,ORANGE,22.99,Quis incididunt labore in nisi ex quis exercitation tempor nisi minim et magna.,delivered,2026-01-24,2025-07-06
2888,mango,8.0,Minim in ea enim exercitation aute aute irure aliqua.,shipped,2026-04-25,2025-02-11
2550,Banana,22.99,Dolore ad nostrud aute commodo dolor dolor ea dolor.,delivered,2025-09-02,2026-01-02
1252,ORANGE,22.99,Sed commodo magna reprehenderit laboris elit sed do nisi.,packed,2025-02-23,2025-05-27
1441,APPLE,N/A,Incididunt lorem magna ut ipsum duis in quis reprehenderit ut.,ordered,2026-02-13,2025-12-19
2340,ORANGE,N/A,Aliqua aute ut adipiscing ut consectetur labore enim consequat ipsum.,delivered,2025-09-29,2025-09-17
2087,apple,100.0,Minim ea labore amet reprehenderit ullamco ex minim lorem elit.,shipped,2025-11-15,2025-05-27
2084,Orange,100.0,Reprehenderit magna voluptate reprehenderit et commodo enim duis in.,delivered,2026-02-11,2025-01-29
2390,ORANGE,12.5,Aliquip in elit eiusmod sit enim irure amet reprehenderit.,shipped,2026-02-15,2026-03-01
2889,Banana,45.0,Commodo quis ea adipiscing irure ad consequat ut eiusmod adipiscing ut et.,delivered,2025-06-27,2025-04-26
1970,APPLE,22.99,Incididunt aliqua eiusmod ex veniam ad enim lorem sit ipsum.,delivered,2025-11-16,2025-12-13
2402,orange,45.0,Adipiscing adipiscing ut ex sit irure et et.,shipped,2025-03-10,2026-02-12
1564,apple,5.5,Consectetur aute dolor aute tempor magna aute ut aliquip ea et magna.,delivered,2025-09-16,2025-10-10
1349,Orange,N/A,Aliquip dolor minim ex incididunt veniam in sed lorem reprehenderit ad ad irure nisi.,packed,2026-02-12,2025-01-11
1872,Orange,8.0,Tempor ut nostrud do magna sit aliquip minim ad amet ullamco lorem et aliquip.,delivered,2026-05-24,2026-05-10
2370,ORANGE,12.5,Consectetur sit consectetur consectetur quis veniam ut consectetur do adipiscing quis duis.,shipped,2025-07-22,2026-05-04
2199,Mango,45.0,Dolor labore reprehenderit ullamco et ut consectetur aliqua do nostrud ut incididunt.,packed,2025-01-20,2026-04-23
1684,Apple,error,Duis voluptate reprehenderit dolor incididunt commodo consequat nostrud adipiscing consectetur nostrud minim veniam.,ordered,2025-07-02,2025-11-04
2337,APPLE,5.5,Ut ex ullamco ut ut elit ex incididunt ullamco sed aute duis exercitation.,delivered,2026-05-23,2025-06-18
2236,mango,100.0,Amet irure ex duis do minim nisi ipsum adipiscing dolor dolor.,packed,2025-10-04,2025-01-20
2312,banana,45.0,Enim aute reprehenderit exercitation aliquip quis lorem dolor ut enim.,delivered,2026-03-02,2025-05-11
1589,ORANGE,22.99,Nisi reprehenderit consequat consectetur tempor adipiscing ipsum magna nostrud dolor ex.,shipped,2025-03-02,2025-04-13
2390,Mango,45.0,Eiusmod in amet ut consequat magna dolor tempor reprehenderit labore quis.,ordered,2025-01-12,2025-03-09
2068,banana,45.0,Commodo do labore minim aliquip ut ut adipiscing veniam eiusmod commodo ex.,shipped,2026-03-04,2026-03-02
2866,Apple,5.5,In voluptate eiusmod nostrud ea elit ea elit incididunt aliquip eiusmod ut ipsum sed.,ordered,2025-02-08,2025-02-26
1885,banana,5.5,Dolor duis ut adipiscing ad eiusmod aliquip ut tempor in ut.,shipped,2025-06-30,2025-09-12
1255,mango,5.5,Adipiscing ut dolor aliqua in commodo tempor quis exercitation ut do quis.,ordered,2025-10-11,2025-11-24
2748,Banana,45.0,Voluptate labore minim veniam do ut eiusmod commodo ad irure eiusmod in do labore.,packed,2025-02-21,2025-07-05
1471,mango,error,Duis adipiscing ex in lorem quis dolore ut.,delivered,2025-06-11,2025-02-26
1495,Banana,100.0,Ut sit dolor eiusmod consectetur amet ipsum ut.,shipped,2026-01-01,2025-11-29
2094,Apple,12.5,Nostrud reprehenderit ullamco ut tempor adipiscing ullamco nisi incididunt labore ut sit exercitation et.,shipped,2025-03-31,2025-05-15
1656,Banana,12.5,Ea sit sit eiusmod voluptate reprehenderit labore lorem ut do nisi.,shipped,2025-03-12,2026-04-27
1225,Mango,5.5,Ex et in irure dolore commodo elit minim ullamco voluptate magna lorem ea consectetur.,delivered,2025-05-18,2025-03-18
2374,apple,100.0,Aliqua ut lorem ea ut in ut incididunt dolor exercitation laboris ad et.,delivered,2026-04-02,2026-04-17
2796,orange,error,Nisi nisi aliqua dolor ad ex nostrud amet sit.,shipped,2026-03-04,2025-04-09
2739,Orange,N/A,Adipiscing consequat minim veniam veniam sed incididunt reprehenderit dolore amet in veniam.,ordered,2026-02-22,2026-04-30
2449,apple,100.0,Minim nisi in in ipsum et ipsum nostrud.,shipped,2026-02-14,2025-06-14
1778,Apple,45.0,Ipsum enim adipiscing enim consequat aliquip voluptate amet laboris aute ut ullamco.,delivered,2025-08-04,2025-12-27
1860,banana,12.5,Minim aliquip ut ipsum minim dolor magna ut irure ex nostrud.,shipped,2025-04-16,2025-09-19
1709,banana,N/A,Ut sit dolore tempor ipsum aliqua minim aliquip ut dolor quis.,delivered,2025-04-14,2025-03-28
1870,banana,100.0,Ipsum laboris commodo consequat sed ut dolor sit dolor exercitation aliqua.,packed,2025-01-17,2025-02-03
1275,Mango,100.0,Labore commodo eiusmod enim enim commodo lorem sed dolore nisi enim.,packed,2026-03-02,2025-04-21
1760,banana,5.5,Adipiscing duis adipiscing laboris consectetur dolore consequat labore ipsum dolor labore nostrud ipsum.,ordered,2025-08-02,2026-05-23
1822,Apple,N/A,Ad consectetur dolore dolore lorem commodo ea eiusmod do laboris ipsum quis.,shipped,2025-08-17,2025-11-17
1322,APPLE,error,In voluptate ad reprehenderit tempor aliqua quis reprehenderit magna voluptate magna dolore.,delivered,2025-07-19,2026-01-03
1204,apple,22.99,Adipiscing adipiscing ea ullamco dolor elit eiusmod consectetur irure.,shipped,2025-02-09,2026-01-17
1782,Apple,5.5,Duis in elit sit et quis ipsum tempor dolor duis elit aute aute lorem.,ordered,2026-02-27,2026-02-17
1883,Orange,8.0,Elit quis enim veniam ea enim exercitation nostrud dolore sed sit adipiscing dolore ut.,shipped,2025-11-07,2025-11-07
1318,Orange,45.0,Commodo tempor veniam eiusmod veniam dolore aliquip eiusmod ut.,delivered,2025-03-20,2025-11-04
1751,Orange,N/A,Duis aute dolor ipsum adipiscing nisi ullamco commodo.,shipped,2025-05-05,2025-09-12
2371,APPLE,22.99,Dolore ipsum ut ea sit ad consequat consectetur.,ordered,2025-05-09,2025-11-19
2734,mango,45.0,Aliquip magna veniam ea incididunt reprehenderit do sit amet ex.,ordered,2025-04-24,2025-04-17
1639,Orange,100.0,Nisi do ut amet aute laboris ut ut.,shipped,2026-03-01,2025-01-02
2172,banana,12.5,Voluptate dolore amet laboris ad minim dolor sed tempor commodo ex dolore ut consectetur.,packed,2026-04-14,2025-12-02
2354,Apple,error,Dolor aliquip ipsum do voluptate ut tempor exercitation exercitation reprehenderit ut nostrud do exercitation.,packed,2026-02-07,2025-10-23
1182,ORANGE,22.99,Sit consequat lorem elit ex ut eiusmod dolor ullamco ipsum.,delivered,2026-02-11,2025-09-05
1179,Orange,8.0,Voluptate nostrud ullamco incididunt ea elit do ipsum.,shipped,2025-01-22,2025-03-04
1575,Apple,error,Magna nostrud aute dolore ullamco nostrud minim tempor eiusmod dolor lorem ullamco.,delivered,2025-04-20,2025-01-26
1109,Apple,5.5,Ex ut in ex do enim quis ut.,packed,2025-07-26,2025-02-07
1909,apple,8.0,In sit amet ut aliqua dolor ipsum exercitation.,packed,2025-04-06,2025-10-02
1586,banana,8.0,Et duis aliqua incididunt do laboris minim laboris aliquip voluptate dolor dolore adipiscing quis.,ordered,2026-05-07,2025-01-28
2676,Banana,N/A,Eiusmod lorem in dolor exercitation commodo nostrud dolore magna labore.,delivered,2025-04-25,2026-05-05
2326,Apple,N/A,Voluptate do quis ut aliqua dolor tempor ad.,packed,2025-07-20,2025-12-24
2732,apple,22.99,Labore laboris consequat adipiscing enim commodo veniam laboris tempor sit dolor eiusmod quis commodo.,delivered,2026-02-04,2026-03-27
2919,Orange,22.99,Et quis amet aute consequat ut consectetur aute.,ordered,2026-02-02,2025-05-20
1694,Orange,22.99,Commodo veniam sed aute ex dolore magna consequat veniam nostrud lorem in laboris.,shipped,2026-01-05,2026-05-13
1010,Banana,N/A,Laboris enim duis amet veniam dolore reprehenderit nostrud adipiscing ut.,ordered,2025-12-04,2025-01-25
2272,ORANGE,22.99,Lorem laboris ea commodo amet ea dolor consequat.,delivered,2025-03-17,2026-03-02
1144,APPLE,5.5,Quis ea reprehenderit ex exercitation sit in duis lorem.,packed,2025-07-17,2025-11-07
2363,mango,12.5,Nisi in dolor consequat duis enim sed in sit tempor tempor consectetur nisi in.,delivered,2025-09-08,2026-02-27
2753,Mango,100.0,Aliqua exercitation consectetur sit voluptate veniam aute lorem do sit aliquip magna incididunt.,delivered,2026-01-29,2025-03-06
2306,Banana,12.5,Sed tempor consectetur exercitation exercitation aliqua sed dolor exercitation.,ordered,2026-02-28,2026-04-19
1889,banana,12.5,Eiusmod do quis dolor quis do elit labore ea minim irure ullamco magna ut.,ordered,2025-06-29,2026-01-25
2818,APPLE,N/A,Nostrud exercitation exercitation ut duis in ut dolor magna tempor incididunt.,shipped,2025-09-12,2026-03-16
2570,apple,22.99,Amet reprehenderit amet ut reprehenderit do aliqua ipsum ut ipsum quis enim.,shipped,2025-11-21,2025-12-23
2216,Orange,22.99,Irure ea minim dolor dolor dolor quis nisi lorem aliquip reprehenderit reprehenderit enim.,ordered,2026-02-27,2025-07-02
2815,mango,22.99,Lorem adipiscing ut incididunt veniam lorem exercitation labore exercitation quis ad ea aliquip.,packed,2026-01-03,2026-05-16
2746,APPLE,100.0,Labore quis ullamco adipiscing ut tempor sit dolor nisi voluptate reprehenderit ut do minim.,packed,2025-12-30,2026-02-07
2961,Apple,22.99,Amet et veniam aliquip adipiscing sed commodo veniam.,shipped,2026-02-12,2025-09-13
1065,apple,45.0,Reprehenderit ullamco voluptate quis ad do dolor aute commodo ipsum enim ut.,packed,2025-03-27,2025-06-25
2303,Apple,N/A,Aliqua et dolor veniam adipiscing lorem consectetur dolor ut lorem incididunt veniam eiusmod.,ordered,2026-03-24,2025-06-14
2003,APPLE,22.99,Irure ullamco labore adipiscing aliquip labore labore nisi lorem reprehenderit irure ipsum amet ut.,shipped,2025-05-12,2025-05-12
1879,ORANGE,N/A,Dolor do lorem ut consectetur ut adipiscing laboris do ut sed tempor adipiscing.,shipped,2025-07-22,2026-04-13
1677,Banana,8.0,Ea adipiscing reprehenderit ipsum exercitation aute ut do aliqua irure aliqua.,delivered,2026-04-28,2025-11-09
1018,Banana,N/A,Lorem dolore dolor dolor lorem amet dolore quis lorem nisi incididunt ea labore ipsum.,shipped,2025-04-08,2026-05-17
1833,banana,45.0,In consequat elit lorem consectetur amet et ut lorem exercitation commodo exercitation.,delivered,2025-04-12,2025-07-19
1250,Mango,45.0,Labore adipiscing eiusmod adipiscing laboris voluptate in ut duis sed ut ut ut.,shipped,2025-10-05,2025-02-28
2955,banana,5.5,Elit labore aute sed et ea sit dolor ea consequat ut.,delivered,2025-07-05,2026-04-20
1912,apple,45.0,Ipsum sit ut minim lorem eiusmod eiusmod reprehenderit commodo minim commodo.,ordered,2026-04-28,2025-05-01
2713,apple,22.99,Commodo duis ut irure elit voluptate do reprehenderit.,shipped,2025-10-30,2026-01-09
2221,ORANGE,12.5,Aliquip et magna ut ad exercitation duis amet sed ut.,packed,2025-01-19,2025-11-09
2553,Mango,5.5,Reprehenderit ut eiusmod ex nisi sit dolore veniam voluptate duis reprehenderit.,delivered,2025-02-09,2025-04-22
2798,Mango,45.0,Consectetur sed dolore minim ea dolor dolor sed ut.,ordered,2025-05-14,2025-08-21
1014,Apple,error,Irure aliquip ex aliquip quis ex enim irure duis consectetur amet.,shipped,2026-02-08,2025-02-19
2868,Banana,N/A,Nisi ex aute nisi aute adipiscing et ullamco in aute minim minim.,ordered,2025-09-22,2025-08-29
2984,APPLE,5.5,Nisi dolor dolor quis ullamco enim ad incididunt nostrud exercitation ea.,shipped,2025-10-11,2025-11-17
1947,banana,error,Amet reprehenderit ut nostrud consequat aliquip consectetur ullamco dolor incididunt.,packed,2025-11-01,2026-04-08
2700,Mango,8.0,Dolore in aliquip eiusmod quis dolor sed exercitation labore exercitation ut quis dolor.,delivered,2026-01-08,2025-11-18
1922,apple,N/A,Ad magna voluptate veniam dolore minim voluptate do ut ipsum duis nisi dolor.,delivered,2025-04-11,2026-04-23
1953,mango,8.0,Ullamco sed laboris ullamco lorem ad do nostrud adipiscing sed ut ut lorem.,packed,2026-02-23,2025-12-15
1266,apple,100.0,Ex aliquip do ex reprehenderit dolor nisi dolore sed ut ut laboris labore.,ordered,2025-10-19,2026-04-07
1319,banana,12.5,Adipiscing consectetur tempor enim incididunt commodo labore ipsum eiusmod.,shipped,2025-11-18,2026-01-12
1705,Apple,12.5,Ipsum magna enim sit magna ut in commodo quis.,delivered,2026-02-06,2025-04-24
2568,ORANGE,8.0,Quis dolor nostrud reprehenderit adipiscing nisi ex lorem magna ipsum aliquip amet.,packed,2025-06-22,2025-06-03
2856,apple,N/A,Ut ipsum dolore incididunt veniam et laboris in et ut in quis dolor.,delivered,2025-08-06,2025-12-07
1877,Orange,5.5,Enim veniam commodo ut commodo do consectetur magna voluptate quis nostrud.,shipped,2026-02-25,2025-02-06
1059,apple,45.0,Aliquip eiusmod quis ut voluptate consequat in aliqua dolor lorem in elit dolor.,delivered,2026-01-19,2025-12-12
2385,Orange,22.99,Ut exercitation aliqua in ut dolor dolor labore.,ordered,2025-06-26,2025-02-09
1114,Banana,N/A,Ut ipsum aliqua enim elit amet elit sit ullamco nisi.,packed,2025-03-16,2025-06-11
2183,mango,45.0,Lorem labore ipsum sit elit magna aute irure.,packed,2025-05-29,2025-08-27
2336,Apple,5.5,Incididunt ut dolor incididunt quis ad veniam irure ea irure in dolor sed.,packed,2025-01-27,2025-03-23
1342,mango,12.5,Tempor ut et quis consectetur aute ad lorem quis consequat.,ordered,2026-03-13,2025-09-29
1901,ORANGE,error,Voluptate elit ut ut enim eiusmod ad irure tempor aliqua commodo ut tempor ut.,delivered,2026-04-15,2025-02-24
1888,orange,45.0,Minim exercitation reprehenderit adipiscing ut magna dolor nostrud minim voluptate irure nisi.,ordered,2026-01-22,2025-09-21
1244,Apple,12.5,Labore aute sit minim aliqua labore aliquip magna.,ordered,2025-07-26,2025-03-18
2413,mango,22.99,Voluptate reprehenderit quis et dolor enim minim irure aute ex.,shipped,2025-05-17,2026-01-05
1487,Mango,error,Duis commodo sit nostrud voluptate veniam tempor lorem.,delivered,2025-01-03,2025-05-02
1965,Orange,22.99,Aute amet elit enim ullamco aliquip dolor consequat dolor do aliqua.,shipped,2026-03-30,2026-01-24
1927,ORANGE,error,Sit dolor reprehenderit sit dolor quis lorem nisi dolor amet veniam.,shipped,2025-01-29,2025-06-30
1024,Mango,12.5,Labore incididunt enim nisi in do nisi elit sit.,packed,2026-04-27,2026-01-09
2852,APPLE,5.5,Ullamco nisi laboris duis labore do nostrud ut aute voluptate.,shipped,2025-09-18,2025-06-21
1709,ORANGE,22.99,Nisi exercitation aliquip laboris elit incididunt magna amet ea do incididunt in ea.,shipped,2025-04-06,2025-07-12
1488,Apple,N/A,Ut aliqua ex aliquip ea nisi ut minim aliquip irure ex lorem minim labore.,ordered,2026-04-14,2025-11-05
2226,Orange,100.0,Incididunt aliquip minim sit tempor exercitation minim do consequat labore magna incididunt.,ordered,2025-12-31,2026-03-31
1523,banana,100.0,Quis quis aliqua elit dolore eiusmod adipiscing aliqua.,ordered,2025-04-10,2025-04-30
1185,Orange,100.0,Nisi sit minim magna aliqua minim veniam voluptate ut do elit eiusmod consequat magna.,packed,2025-02-23,2026-04-10
2481,Banana,error,In minim aute ipsum adipiscing laboris magna adipiscing exercitation in laboris consectetur labore.,shipped,2025-10-31,2025-06-17
2684,APPLE,5.5,Veniam amet exercitation reprehenderit duis commodo enim nisi exercitation veniam ut dolore incididunt nostrud.,delivered,2025-04-17,2026-05-09
2476,apple,error,Enim commodo elit tempor sit elit labore dolor tempor commodo exercitation irure aliqua.,delivered,2026-05-31,2026-04-11
2207,apple,5.5,Labore tempor minim aute ex reprehenderit eiusmod lorem dolor dolor consectetur.,packed,2026-03-02,2025-01-04
2415,Mango,22.99,Nisi labore voluptate voluptate nostrud eiusmod irure minim ipsum.,packed,2025-10-13,2025-10-21
2613,banana,5.5,Eiusmod ut laboris magna dolor sit et veniam magna ut ut eiusmod.,ordered,2026-04-22,2025-01-29
2346,mango,100.0,Eiusmod ipsum ut do dolore consectetur consectetur ullamco incididunt eiusmod do aliqua.,packed,2026-05-19,2025-03-11
2099,mango,45.0,Incididunt aute et sed dolor commodo consectetur sit veniam lorem.,packed,2026-05-15,2025-02-18
2855,mango,22.99,Ut aute labore aute labore magna do aliqua.,shipped,2025-03-23,2025-01-30
1338,apple,45.0,Consectetur in dolor minim veniam aliqua ipsum dolor consequat exercitation.,delivered,2025-11-14,2025-06-29
2099,apple,45.0,Duis voluptate ut ipsum adipiscing eiusmod laboris duis elit exercitation veniam irure sit.,packed,2025-08-03,2025-06-13
2879,Orange,N/A,Aliqua dolore aliqua incididunt ea dolor ex veniam consectetur in ut ea sed adipiscing.,delivered,2026-01-23,2025-01-30
2479,Banana,45.0,Ad dolor ut do tempor reprehenderit reprehenderit lorem.,packed,2025-08-22,2025-08-16
1544,Mango,100.0,Eiusmod irure elit reprehenderit consectetur commodo duis ad ut ipsum eiusmod.,packed,2025-12-14,2026-01-01
2445,APPLE,5.5,Dolor consectetur ut ex laboris consectetur veniam consequat commodo.,ordered,2025-11-16,2025-06-17
2615,banana,12.5,Aliquip adipiscing labore incididunt magna nostrud ea nisi voluptate commodo irure voluptate ullamco incididunt.,ordered,2026-03-02,2026-05-04
2988,apple,8.0,Ea aliqua ea incididunt aute ut minim duis voluptate labore.,ordered,2025-11-01,2025-10-13
2054,banana,22.99,Ex sed ut exercitation sit nisi incididunt nostrud et enim nisi.,ordered,2025-01-11,2026-03-10
2825,ORANGE,N/A,Exercitation in nostrud nostrud duis reprehenderit aliqua ipsum magna ullamco nostrud sed sit.,ordered,2025-08-19,2025-09-08
2179,apple,12.5,Consectetur aliquip ad sit ex adipiscing do et veniam dolor irure veniam voluptate.,ordered,2025-01-18,2025-04-30
1749,Banana,N/A,Incididunt commodo labore ut consectetur laboris ad ad ut voluptate dolor.,shipped,2026-03-18,2026-01-12
1947,APPLE,error,Reprehenderit labore labore quis reprehenderit ipsum labore irure eiusmod ullamco.,packed,2025-03-26,2026-03-30
1234,banana,100.0,Incididunt sit do labore adipiscing ut aliquip laboris et commodo dolor ut laboris minim.,packed,2025-03-18,2026-02-08
2331,Mango,8.0,Dolor ullamco elit incididunt dolor ad ut ut dolor sed ea laboris enim dolore.,shipped,2026-04-20,2025-07-27
1052,apple,45.0,In sed aliquip nisi eiusmod aliquip sit elit voluptate aute.,shipped,2025-01-10,2025-06-27
2193,Banana,22.99,Incididunt consequat ea quis sit commodo sit veniam ipsum.,packed,2025-12-29,2026-05-05
2170,Mango,12.5,Ipsum dolor enim dolor sit commodo laboris irure ut magna sit irure sit.,ordered,2025-07-28,2025-11-06
2517,Banana,error,Ad et dolor do ex exercitation nisi irure aliqua magna elit eiusmod consequat amet.,ordered,2025-06-04,2025-01-27
2583,ORANGE,8.0,Ut ad voluptate ipsum incididunt duis quis adipiscing minim nostrud veniam ullamco ut.,delivered,2026-02-27,2025-11-06
2657,Mango,45.0,Consectetur quis nisi aute ipsum adipiscing laboris sed dolore.,packed,2025-04-07,2026-03-29
2964,ORANGE,N/A,Aliqua aute magna dolor incididunt dolor aute voluptate dolor sit duis do veniam quis.,ordered,2026-05-06,2025-10-25
